STATION,STATION_NAME,DATE,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101120,46.9,51.9,41.9
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101121,46.6,51.5,41.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101122,46.3,51.1,41.5
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101123,46.0,50.8,41.3
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101124,45.7,50.4,41.1
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101125,45.5,50.1,40.9
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101126,45.2,49.8,40.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101127,45.0,49.5,40.5
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101128,44.7,49.2,40.3
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101129,44.5,49.0,40.1
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101130,44.3,48.7,39.9
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101201,44.1,48.5,39.8
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101202,44.0,48.3,39.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101203,43.8,48.1,39.5
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101204,43.7,48.0,39.3
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101205,43.5,47.8,39.2
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101206,43.4,47.7,39.1
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101207,43.3,47.6,39.0
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101208,43.2,47.6,38.9
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101209,43.2,47.5,38.8
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101210,43.1,47.5,38.8
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101211,43.1,47.5,38.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101212,43.1,47.5,38.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101213,43.1,47.5,38.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101214,43.1,47.6,38.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101215,43.1,47.7,38.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101216,43.2,47.7,38.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101217,43.2,47.8,38.6
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101218,43.3,47.9,38.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101219,43.4,48.0,38.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101220,43.4,48.1,38.7
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101221,43.5,48.3,38.8
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101222,43.6,48.4,38.8
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101223,43.7,48.5,38.9
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101224,43.8,48.7,39.0
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101225,43.9,48.8,39.0
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101226,44.0,48.9,39.1
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101227,44.1,49.1,39.2
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101228,44.2,49.2,39.3
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101229,44.3,49.3,39.4
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101230,44.4,49.4,39.4
GHCND:USC00355945,NATURE PARK BEAVERTON OR US,20101231,44.5,49.5,39.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100101,40.6,44.7,36.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100102,40.7,44.8,36.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100103,40.8,45.0,36.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100104,40.9,45.1,36.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100105,41.0,45.2,36.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100106,41.1,45.4,36.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100107,41.2,45.5,36.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100108,41.3,45.7,37.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100109,41.5,45.8,37.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100110,41.6,46.0,37.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100111,41.7,46.1,37.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100112,41.8,46.3,37.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100113,42.0,46.5,37.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100114,42.1,46.6,37.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100115,42.2,46.8,37.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100116,42.3,46.9,37.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100117,42.4,47.1,37.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100118,42.5,47.3,37.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100119,42.6,47.4,37.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100120,42.7,47.6,37.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100121,42.8,47.7,37.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100122,42.9,47.9,38.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100123,43.0,48.0,38.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100124,43.1,48.1,38.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100125,43.2,48.3,38.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100126,43.2,48.4,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100127,43.3,48.5,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100128,43.4,48.6,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100129,43.4,48.8,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100130,43.5,48.9,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100131,43.6,49.0,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100201,43.6,49.1,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100202,43.7,49.2,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100203,43.7,49.3,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100204,43.8,49.4,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100205,43.8,49.5,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100206,43.9,49.7,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100207,43.9,49.8,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100208,44.0,49.9,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100209,44.1,50.0,38.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100210,44.1,50.1,38.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100211,44.2,50.2,38.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100212,44.3,50.3,38.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100213,44.3,50.5,38.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100214,44.4,50.6,38.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100215,44.5,50.7,38.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100216,44.6,50.9,38.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100217,44.7,51.0,38.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100218,44.8,51.2,38.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100219,44.9,51.3,38.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100220,45.0,51.5,38.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100221,45.1,51.6,38.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100222,45.2,51.8,38.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100223,45.4,52.0,38.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100224,45.5,52.2,38.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100225,45.6,52.3,38.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100226,45.8,52.5,39.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100227,45.9,52.7,39.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100228,46.0,52.9,39.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100301,46.2,53.1,39.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100302,46.4,53.3,39.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100303,46.5,53.5,39.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100304,46.7,53.7,39.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100305,46.8,53.9,39.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100306,47.0,54.1,39.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100307,47.2,54.3,40.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100308,47.3,54.6,40.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100309,47.5,54.8,40.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100310,47.7,55.0,40.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100311,47.8,55.2,40.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100312,48.0,55.4,40.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100313,48.1,55.6,40.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100314,48.3,55.8,40.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100315,48.5,55.9,41.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100316,48.6,56.1,41.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100317,48.8,56.3,41.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100318,48.9,56.5,41.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100319,49.0,56.7,41.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100320,49.2,56.8,41.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100321,49.3,57.0,41.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100322,49.4,57.2,41.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100323,49.6,57.3,41.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100324,49.7,57.5,41.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100325,49.8,57.6,42.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100326,49.9,57.8,42.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100327,50.1,57.9,42.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100328,50.2,58.1,42.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100329,50.3,58.2,42.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100330,50.4,58.3,42.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100331,50.5,58.5,42.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100401,50.6,58.6,42.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100402,50.7,58.7,42.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100403,50.8,58.8,42.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100404,50.9,59.0,42.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100405,51.0,59.1,42.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100406,51.1,59.2,43.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100407,51.2,59.4,43.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100408,51.3,59.5,43.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100409,51.4,59.6,43.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100410,51.5,59.8,43.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100411,51.6,59.9,43.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100412,51.8,60.0,43.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100413,51.9,60.2,43.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100414,52.0,60.4,43.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100415,52.2,60.5,43.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100416,52.3,60.7,43.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100417,52.4,60.9,44.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100418,52.6,61.0,44.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100419,52.7,61.2,44.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100420,52.9,61.4,44.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100421,53.1,61.6,44.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100422,53.2,61.8,44.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100423,53.4,62.0,44.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100424,53.6,62.3,44.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100425,53.8,62.5,45.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100426,54.0,62.7,45.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100427,54.2,62.9,45.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100428,54.4,63.2,45.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100429,54.6,63.4,45.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100430,54.8,63.7,45.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100501,55.0,63.9,46.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100502,55.2,64.2,46.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100503,55.5,64.4,46.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100504,55.7,64.7,46.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100505,55.9,64.9,46.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100506,56.1,65.2,47.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100507,56.3,65.4,47.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100508,56.6,65.7,47.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100509,56.8,65.9,47.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100510,57.0,66.2,47.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100511,57.2,66.4,48.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100512,57.5,66.7,48.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100513,57.7,66.9,48.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100514,57.9,67.1,48.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100515,58.1,67.4,48.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100516,58.3,67.6,49.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100517,58.5,67.8,49.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100518,58.7,68.0,49.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100519,58.9,68.2,49.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100520,59.1,68.4,49.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100521,59.3,68.6,49.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100522,59.4,68.8,50.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100523,59.6,69.0,50.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100524,59.8,69.2,50.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100525,59.9,69.3,50.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100526,60.1,69.5,50.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100527,60.2,69.7,50.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100528,60.4,69.8,51.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100529,60.5,70.0,51.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100530,60.7,70.1,51.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100531,60.8,70.3,51.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100601,61.0,70.4,51.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100602,61.1,70.6,51.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100603,61.2,70.7,51.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100604,61.4,70.9,51.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100605,61.5,71.0,52.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100606,61.6,71.1,52.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100607,61.8,71.3,52.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100608,61.9,71.4,52.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100609,62.0,71.6,52.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100610,62.2,71.7,52.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100611,62.3,71.9,52.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100612,62.4,72.1,52.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100613,62.6,72.2,52.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100614,62.7,72.4,53.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100615,62.9,72.6,53.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100616,63.0,72.8,53.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100617,63.2,73.0,53.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100618,63.4,73.2,53.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100619,63.5,73.4,53.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100620,63.7,73.6,53.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100621,63.9,73.8,54.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100622,64.1,74.0,54.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100623,64.3,74.3,54.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100624,64.5,74.5,54.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100625,64.7,74.8,54.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100626,64.9,75.0,54.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100627,65.1,75.3,54.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100628,65.3,75.5,55.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100629,65.5,75.8,55.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100630,65.7,76.1,55.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100701,65.9,76.3,55.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100702,66.1,76.6,55.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100703,66.3,76.9,55.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100704,66.5,77.1,55.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100705,66.7,77.4,56.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100706,67.0,77.7,56.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100707,67.2,77.9,56.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100708,67.4,78.2,56.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100709,67.6,78.5,56.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100710,67.8,78.7,56.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100711,68.0,78.9,57.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100712,68.1,79.2,57.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100713,68.3,79.4,57.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100714,68.5,79.6,57.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100715,68.7,79.8,57.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100716,68.8,80.0,57.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100717,69.0,80.2,57.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100718,69.1,80.4,57.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100719,69.2,80.5,57.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100720,69.4,80.7,58.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100721,69.5,80.8,58.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100722,69.6,80.9,58.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100723,69.7,81.0,58.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100724,69.7,81.1,58.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100725,69.8,81.2,58.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100726,69.9,81.3,58.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100727,69.9,81.3,58.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100728,70.0,81.4,58.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100729,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100730,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100731,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100801,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100802,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100803,70.0,81.4,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100804,70.0,81.3,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100805,70.0,81.3,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100806,69.9,81.2,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100807,69.9,81.1,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100808,69.8,81.1,58.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100809,69.8,81.0,58.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100810,69.7,80.9,58.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100811,69.6,80.8,58.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100812,69.5,80.7,58.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100813,69.5,80.6,58.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100814,69.4,80.5,58.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100815,69.3,80.4,58.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100816,69.2,80.2,58.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100817,69.1,80.1,58.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100818,69.0,80.0,58.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100819,68.9,79.9,57.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100820,68.8,79.7,57.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100821,68.7,79.6,57.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100822,68.6,79.5,57.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100823,68.5,79.3,57.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100824,68.4,79.2,57.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100825,68.2,79.1,57.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100826,68.1,78.9,57.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100827,68.0,78.8,57.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100828,67.9,78.6,57.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100829,67.7,78.5,57.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100830,67.6,78.3,56.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100831,67.5,78.2,56.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100901,67.3,78.0,56.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100902,67.2,77.9,56.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100903,67.0,77.7,56.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100904,66.9,77.5,56.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100905,66.7,77.3,56.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100906,66.6,77.2,56.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100907,66.4,77.0,55.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100908,66.2,76.8,55.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100909,66.0,76.6,55.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100910,65.8,76.3,55.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100911,65.7,76.1,55.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100912,65.4,75.9,55.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100913,65.2,75.6,54.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100914,65.0,75.4,54.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100915,64.8,75.1,54.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100916,64.6,74.8,54.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100917,64.3,74.6,54.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100918,64.1,74.3,53.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100919,63.8,73.9,53.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100920,63.5,73.6,53.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20100921,63.3,73.3,53.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20100922,63.0,73.0,53.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20100923,62.7,72.6,52.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20100924,62.4,72.2,52.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20100925,62.1,71.9,52.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20100926,61.8,71.5,52.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20100927,61.5,71.1,51.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20100928,61.2,70.7,51.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20100929,60.8,70.3,51.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20100930,60.5,69.9,51.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20101001,60.2,69.4,50.9
GHCND:USC00356749,PORTLAND KGW TV OR US,20101002,59.9,69.0,50.7
GHCND:USC00356749,PORTLAND KGW TV OR US,20101003,59.5,68.6,50.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20101004,59.2,68.1,50.2
GHCND:USC00356749,PORTLAND KGW TV OR US,20101005,58.8,67.7,50.0
GHCND:USC00356749,PORTLAND KGW TV OR US,20101006,58.5,67.2,49.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20101007,58.2,66.8,49.5
GHCND:USC00356749,PORTLAND KGW TV OR US,20101008,57.8,66.3,49.3
GHCND:USC00356749,PORTLAND KGW TV OR US,20101009,57.5,65.9,49.1
GHCND:USC00356749,PORTLAND KGW TV OR US,20101010,57.1,65.4,48.8
GHCND:USC00356749,PORTLAND KGW TV OR US,20101011,56.8,65.0,48.6
GHCND:USC00356749,PORTLAND KGW TV OR US,20101012,56.4,64.5,48.4
GHCND:USC00356749,PORTLAND KGW TV OR US,20101013,56.1,64.1,48.2
